blr_id,blr_name,blr_category_name,blr_coverage
EDU002633CHA01,Aanchal International School,Education Fees,IND-CHA-Chandigarh
EDU002634CHA01,Air Force Regional School,Education Fees,IND-CHA-Chandigarh
EDU002635CHA01,Air Force School,Education Fees,IND-CHA-Chandigarh
EDU002636CHA01,Ajit Karam Singh International Public School,Education Fees,IND-CHA-Chandigarh
EDU002637CHA01,Ajit Karam Singh International Public School,Education Fees,IND-CHA-Chandigarh
EDU002638CHA01,Ankur School,Education Fees,IND-CHA-Chandigarh
EDU002639CHA01,Ashiana Public School,Education Fees,IND-CHA-Chandigarh
EDU002640CHA01,Bal Niketan Model School,Education Fees,IND-CHA-Chandigarh
EDU002641CHA01,Bhavan'S Vidyalaya,Education Fees,IND-CHA-Chandigarh
EDU002642CHA01,Career Point Gurukul,Education Fees,IND-CHA-Chandigarh
EDU002643CHA01,Carmel Convent School,Education Fees,IND-CHA-Chandigarh
EDU002644CHA01,Chandigarh Baptist School,Education Fees,IND-CHA-Chandigarh
EDU002645CHA01,Chitkara International School,Education Fees,IND-CHA-Chandigarh
EDU002646CHA01,D A V College,Education Fees,IND-CHA-Chandigarh
EDU002647CHA01,D A V Public School,Education Fees,IND-CHA-Chandigarh
EDU002648CHA01,D.C. Montessi School,Education Fees,IND-CHA-Chandigarh
EDU002649CHA01,Dav Model School,Education Fees,IND-CHA-Chandigarh
EDU002650CHA01,Dav Sr Sec School (Lahore),Education Fees,IND-CHA-Chandigarh
EDU002651CHA01,Divine Public School,Education Fees,IND-CHA-Chandigarh
EDU002652CHA01,Divya Public School,Education Fees,IND-CHA-Chandigarh
EDU002653CHA01,Gian Jyoti Global School,Education Fees,IND-CHA-Chandigarh
EDU002654CHA01,Golden Bells Pub School,Education Fees,IND-CHA-Chandigarh
EDU002655CHA01,Guru Nanak Khalsa Sr Sec School,Education Fees,IND-CHA-Chandigarh
EDU002656CHA01,Guru Nanak Public School,Education Fees,IND-CHA-Chandigarh
EDU002657CHA01,Guru Teg Bahadur Public School,Education Fees,IND-CHA-Chandigarh
EDU002658CHA01,Gurukul Global School,Education Fees,IND-CHA-Chandigarh
EDU002659CHA01,Gyandeep Model High School,Education Fees,IND-CHA-Chandigarh
EDU002660CHA01,Holy Family Convent School,Education Fees,IND-CHA-Chandigarh
EDU002661CHA01,Ishwar Singh Dev Samaj  Sr Sec,Education Fees,IND-CHA-Chandigarh
EDU002662CHA01,Kailash Bahl D A V Centenary Public School,Education Fees,IND-CHA-Chandigarh
EDU002663CHA01,Kundan International School,Education Fees,IND-CHA-Chandigarh
EDU002664CHA01,Maharishi Dayanand Adarsh Vidyalaya,Education Fees,IND-CHA-Chandigarh
EDU002665CHA01,Manav Mangal High School,Education Fees,IND-CHA-Chandigarh
EDU002666CHA01,Mehr Chand Mahajan D A V College ,Education Fees,IND-CHA-Chandigarh
EDU002667CHA01,Moti Ram Arya Sr Sec Model School,Education Fees,IND-CHA-Chandigarh
EDU002668CHA01,Mount Carmel School,Education Fees,IND-CHA-Chandigarh
EDU002669CHA01,New Angel Public School,Education Fees,IND-CHA-Chandigarh
EDU002670CHA01,Noble Heart School,Education Fees,IND-CHA-Chandigarh
EDU002671CHA01,Pandit Mohan Lal Sanatan Dharama Public School,Education Fees,IND-CHA-Chandigarh
EDU002672CHA01,Rimt World School,Education Fees,IND-CHA-Chandigarh
EDU002673CHA01,Sacred Heart Sr Sec School,Education Fees,IND-CHA-Chandigarh
EDU002674CHA01,Saint Kabir Public School,Education Fees,IND-CHA-Chandigarh
EDU002675CHA01,Saint Soldier International School,Education Fees,IND-CHA-Chandigarh
EDU002676CHA01,Saupin'S School,Education Fees,IND-CHA-Chandigarh
EDU002677CHA01,Shaheed Babu Singh Public School,Education Fees,IND-CHA-Chandigarh
EDU002678CHA01,Sharda Sarvhitkari Sr. Sec.School,Education Fees,IND-CHA-Chandigarh
EDU002679CHA01,Shishu Niketan Model Sr Sec School,Education Fees,IND-CHA-Chandigarh
EDU002680CHA01,Shishu Niketan Public School,Education Fees,IND-CHA-Chandigarh
EDU002681CHA01,Shivalik Public School,Education Fees,IND-CHA-Chandigarh
EDU002682CHA01,Shivalik Public School,Education Fees,IND-CHA-Chandigarh
EDU002683CHA01,Sri Aurobindo School,Education Fees,IND-CHA-Chandigarh
EDU002684CHA01,Sri Guru Gobind Singh Public School,Education Fees,IND-CHA-Chandigarh
EDU002685CHA01,Sri Guru Gobind Singh Sr Sec School,Education Fees,IND-CHA-Chandigarh
EDU002686CHA01,Sri Guru Harkrishan Model School,Education Fees,IND-CHA-Chandigarh
EDU002687CHA01,Sri Guru Harkrishan Public School,Education Fees,IND-CHA-Chandigarh
EDU002688CHA01,St Mary'S School,Education Fees,IND-CHA-Chandigarh
EDU002689CHA01,St. Anne'S Convent School,Education Fees,IND-CHA-Chandigarh
EDU002690CHA01,St. Farid Public School,Education Fees,IND-CHA-Chandigarh
EDU002691CHA01,St. John'S High School,Education Fees,IND-CHA-Chandigarh
EDU002692CHA01,St. Peter'S School,Education Fees,IND-CHA-Chandigarh
EDU002693CHA01,St. Stephen'S School,Education Fees,IND-CHA-Chandigarh
EDU002694CHA01,St. Stephin'S School,Education Fees,IND-CHA-Chandigarh
EDU002695CHA01,St. Xavier'S Senior Secondary School,Education Fees,IND-CHA-Chandigarh
EDU002696CHA01,St.Joseph High School,Education Fees,IND-CHA-Chandigarh
EDU002697CHA01,Stepping Stones Sec School,Education Fees,IND-CHA-Chandigarh
EDU002698CHA01,Strawberry Fields High School,Education Fees,IND-CHA-Chandigarh
EDU002699CHA01,Swami Ram Tirtha Public High School,Education Fees,IND-CHA-Chandigarh
EDU002700CHA01,Tender Heart School,Education Fees,IND-CHA-Chandigarh
EDU002701CHA01,The Banyan Tree School,Education Fees,IND-CHA-Chandigarh
EDU002702CHA01,The British School Sector 44B,Education Fees,IND-CHA-Chandigarh
EDU002703CHA01,The Gurukul,Education Fees,IND-CHA-Chandigarh
EDU002704CHA01,The New Public School,Education Fees,IND-CHA-Chandigarh
EDU002705CHA01,Tribune Model School,Education Fees,IND-CHA-Chandigarh
EDU002706CHA01,Vivek High School,Education Fees,IND-CHA-Chandigarh
EDU002707CHH01,Aadeshwar Academy,Education Fees,IND-CHH-Bastar
EDU002708CHH01,Aadharshila,Education Fees,IND-CHH-Raipur
EDU002709CHH01,Aadharshila Vidya Mandir,Education Fees,IND-CHH-Bilaspur
EDU002710CHH01,Abhyuday School,Education Fees,IND-CHH-Kawardha
EDU002711CHH01,Academic World School,Education Fees,IND-CHH-Durg
EDU002712CHH01,"Adarsh Vidyalalya, Adarsh Nagar, Mowa, Raipur, C.G.",Education Fees,IND-CHH-Raipur
EDU002713CHH01,Adarsh Vidyalaya Eng. Med. Hr. Sec. School,Education Fees,IND-CHH-Raipur
EDU002714CHH01,Adeshwar Public School,Education Fees,IND-CHH-Bastar
EDU002715CHH01,Akshar The School,Education Fees,IND-CHH-Surguja
EDU002716CHH01,Allons Public School,Education Fees,IND-CHH-Durg
EDU002717CHH01,Ambuja Vidya Peeth,Education Fees,IND-CHH-Raipur
EDU002718CHH01,Amibition English Medium School,Education Fees,IND-CHH-Bilaspur
EDU002719CHH01,Amresh Sharma Public School,Education Fees,IND-CHH-Durg
EDU002720CHH01,Angel Valley School,Education Fees,IND-CHH-Durg
EDU002721CHH01,Aricent Public School,Education Fees,IND-CHH-Raigarh
EDU002722CHH01,Ashoka Public School,Education Fees,IND-CHH-Raigarh
EDU002723CHH01,Athena World School,Education Fees,IND-CHH-Durg
EDU002724CHH01,B S P Senior Sec School,Education Fees,IND-CHH-Durg
EDU002725CHH01,B S P Sr Sec School,Education Fees,IND-CHH-Durg
EDU002726CHH01,B S P Sr Sec School No.2,Education Fees,IND-CHH-Durg
EDU002727CHH01,Bailadila Iron Ore Project S Sec Sch,Education Fees,IND-CHH-Bijapur
EDU002728CHH01,Bal Bharati Public School,Education Fees,IND-CHH-Bilaspur
EDU002729CHH01,Beacon English Medium Higher Secondary School,Education Fees,IND-CHH-Korba
EDU002730CHH01,Bethany Vidyalaya,Education Fees,IND-CHH-Durg
EDU002731CHH01,Bharat Mata Senior Secondary School,Education Fees,IND-CHH-Raipur
EDU002732CHH01,Bhavans R.K. Sarda Vidya Mandir,Education Fees,IND-CHH-Raipur
EDU002733CHH01,Bhilai Nair Samajam English Medium Higher Secondary School,Education Fees,IND-CHH-Durg
EDU002734CHH01,Bhilai Public School,Education Fees,IND-CHH-Durg
EDU002735CHH01,Brighton International School,Education Fees,IND-CHH-Raipur
EDU002736CHH01,Brillant Public School,Education Fees,IND-CHH-Bilaspur
EDU002737CHH01,Bsp Sr Secondary School,Education Fees,IND-CHH-Durg
EDU002738CHH01,Burgess English Hr Sec School,Education Fees,IND-CHH-Bilaspur
EDU002739CHH01,Campion School Raipur,Education Fees,IND-CHH-Raipur
EDU002740CHH01,Career Point World School,Education Fees,IND-CHH-Bilaspur
EDU002741CHH01,Career Public School,Education Fees,IND-CHH-Korba
EDU002742CHH01,Carmel Convent English Medium High School,Education Fees,IND-CHH-Surguja
EDU002743CHH01,Carmel Convent School,Education Fees,IND-CHH-Mahasamund
EDU002744CHH01,Carmel Convent Senior Secondary School,Education Fees,IND-CHH-Raigarh
EDU002745CHH01,Carmel Primary School Eng Medium,Education Fees,IND-CHH-Surguja
EDU002746CHH01,Carmel Public School,Education Fees,IND-CHH-Raipur
EDU002747CHH01,"Century Cement Senior Secondary School,",Education Fees,IND-CHH-Raipur
EDU002748CHH01,Chavara Higher Secondary School,Education Fees,IND-CHH-Bastar
EDU002749CHH01,Chhattishgarh Pubilc Shcool,Education Fees,IND-CHH-Raipur
EDU002750CHH01,Colonel'S Academy Of Radiant Education,Education Fees,IND-CHH-Bilaspur
EDU002751CHH01,D A V Public School,Education Fees,IND-CHH-Bilaspur
EDU002752CHH01,D A V Public School,Education Fees,IND-CHH-Durg
EDU002753CHH01,D A V Public School,Education Fees,IND-CHH-Durg
EDU002754CHH01,D A V Public School,Education Fees,IND-CHH-Korba
EDU002755CHH01,D A V Public School,Education Fees,IND-CHH-Koriya
EDU002756CHH01,D A V Public School,Education Fees,IND-CHH-Surguja
EDU002757CHH01,D D M Public School,Education Fees,IND-CHH-Korba
EDU002758CHH01,D.A.V Public School Secl Korba,Education Fees,IND-CHH-Korba
EDU002759CHH01,D.A.V. Public School,Education Fees,IND-CHH-Koriya
EDU002760CHH01,D.A.V. Public School Bacheli,Education Fees,IND-CHH-Bijapur
EDU002761CHH01,D.A.V.Public School,Education Fees,IND-CHH-Korba
EDU002762CHH01,Daffodils English School,Education Fees,IND-CHH-Raipur
EDU002763CHH01,Daffodils School Of Education,Education Fees,IND-CHH-Bijapur
EDU002764CHH01,"Dashmesh Public School, Mg Road Ambikapur",Education Fees,IND-CHH-Surguja
EDU002765CHH01,"Dav Ispat Public School, Nandini",Education Fees,IND-CHH-Durg
EDU002766CHH01,"Dav Ispat Senior Secondary Public School,",Education Fees,IND-CHH-Durg
EDU002767CHH01,Dav Pub School,Education Fees,IND-CHH-Bijapur
EDU002768CHH01,Dav Public School,Education Fees,IND-CHH-Raigarh
EDU002769CHH01,Dav Public School,Education Fees,IND-CHH-Surguja
EDU002770CHH01,Davara International School,Education Fees,IND-CHH-Raipur
EDU002771CHH01,Davara International School - Abhanpur,Education Fees,IND-CHH-Dhamtari
EDU002772CHH01,Deepti Convent School,Education Fees,IND-CHH-Bastar
EDU002773CHH01,Delhi Public School,Education Fees,IND-CHH-Bilaspur
EDU002774CHH01,Delhi Public School,Education Fees,IND-CHH-Durg
EDU002775CHH01,Delhi Public School,Education Fees,IND-CHH-Durg
EDU002776CHH01,Delhi Public School,Education Fees,IND-CHH-Janjgir-champa
EDU002777CHH01,Delhi Public School,Education Fees,IND-CHH-Korba
EDU002778CHH01,Delhi Public School,Education Fees,IND-CHH-Raigarh
EDU002779CHH01,Delhi Public School,Education Fees,IND-CHH-Raipur
EDU002780CHH01,Delhi Public School,Education Fees,IND-CHH-Bastar
EDU002781CHH01,Delhi Public School Jagdalpur,Education Fees,IND-CHH-Bastar
EDU002782CHH01,Delhi Public School Kawardha,Education Fees,IND-CHH-Kawardha
EDU002783CHH01,"Delhi Public School,",Education Fees,IND-CHH-Durg
EDU002784CHH01,"Delhi Public School, Balco",Education Fees,IND-CHH-Korba
EDU002785CHH01,Dev Public School,Education Fees,IND-CHH-Jashpur
EDU002786CHH01,Disha College Of Higher Secondary Studies,Education Fees,IND-CHH-Raipur
EDU002787CHH01,Dolphin International Residential School,Education Fees,IND-CHH-Raipur
EDU002788CHH01,Dolphin International School,Education Fees,IND-CHH-Bilaspur
EDU002789CHH01,Dolphin International School  Dhamtari(C.G.) Pin-493773,Education Fees,IND-CHH-Dhamtari
EDU002790CHH01,Dolphin International School Bhatapara Dist-Baloda Bazar(C.G.),Education Fees,IND-CHH-Raipur
EDU002791CHH01,Dolphin International School Nayapara Rajim  Dist-Raipur(C.G.) Pin-493881,Education Fees,IND-CHH-Raipur
EDU002792CHH01,Dronacharya Public School,Education Fees,IND-CHH-Raipur
EDU002793CHH01,English Medium Sr Sec School,Education Fees,IND-CHH-Durg
EDU002794CHH01,Gandhi Memorial Hr Secondary School,Education Fees,IND-CHH-Durg
EDU002795CHH01,Global  Rishi Valley,Education Fees,IND-CHH-Raipur
EDU002796CHH01,Guardian & Guide English Medium School,Education Fees,IND-CHH-Raigarh
EDU002797CHH01,Gurukul,Education Fees,IND-CHH-Raipur
EDU002798CHH01,Gurukul Public School,Education Fees,IND-CHH-Kawardha
EDU002799CHH01,Gurunanak English Senior Sec School,Education Fees,IND-CHH-Durg
EDU002800CHH01,Gyan Ganga Educational Academy,Education Fees,IND-CHH-Raipur
EDU002801CHH01,Gyanodaya School,Education Fees,IND-CHH-Bastar
EDU002802CHH01,Hariram Gattani Memorial Jay Bharat English Medium School,Education Fees,IND-CHH-Bilaspur
EDU002803CHH01,Hasdeo Public School,Education Fees,IND-CHH-Janjgir-champa
EDU002804CHH01,Heritage International Public School,Education Fees,IND-CHH-Durg
EDU002805CHH01,Holy Cross Convent Sr Sec School,Education Fees,IND-CHH-Surguja
EDU002806CHH01,Holy Cross English Medium School,Education Fees,IND-CHH-Jashpur
EDU002807CHH01,Holy Cross Higher Secondary School,Education Fees,IND-CHH-Raipur
EDU002808CHH01,Holy Cross Hr.Sec. School.,Education Fees,IND-CHH-Raipur
EDU002809CHH01,Holy Cross Sr Sec School,Education Fees,IND-CHH-Raipur
EDU002810CHH01,Holy Hearts Education Academy,Education Fees,IND-CHH-Raipur
EDU002811CHH01,Indian Public School,Education Fees,IND-CHH-Durg
EDU002812CHH01,Indian School,Education Fees,IND-CHH-Raigarh
EDU002813CHH01,Indu I T School,Education Fees,IND-CHH-Durg
EDU002814CHH01,Indus World School,Education Fees,IND-CHH-Raipur
EDU002815CHH01,J. P. International School Kanker,Education Fees,IND-CHH-Bastar
EDU002816CHH01,J.L.M. Gayatri Vidya Peeth,Education Fees,IND-CHH-Durg
EDU002817CHH01,J.M.J Navjeevan Convent School,Education Fees,IND-CHH-Durg
EDU002818CHH01,Jai Krista Convent High School,Education Fees,IND-CHH-Bastar
EDU002819CHH01,Jain Public School,Education Fees,IND-CHH-Raipur
EDU002820CHH01,Jain Public School Korba,Education Fees,IND-CHH-Korba
EDU002821CHH01,Janmitram Sps Memorial School,Education Fees,IND-CHH-Raigarh
EDU002822CHH01,Jatan Devi Daga Higher Secondary School,Education Fees,IND-CHH-Raipur
EDU002823CHH01,Jogpal Public School,Education Fees,IND-CHH-Jashpur
EDU002824CHH01,"Jyoti Higher Secondary (English Medium) School, Charoda",Education Fees,IND-CHH-Durg
EDU002825CHH01,K D Public School,Education Fees,IND-CHH-Durg
EDU002826CHH01,K.H.Memial Seni Secondary School,Education Fees,IND-CHH-Durg
EDU002827CHH01,Kaager Valley Academy,Education Fees,IND-CHH-Raipur
EDU002828CHH01,Kaliram Chandrakar Public School,Education Fees,IND-CHH-Dhamtari
EDU002829CHH01,Khalsa Public School,Education Fees,IND-CHH-Rajnandgaon
EDU002830CHH01,Krishna Public School,Education Fees,IND-CHH-Durg
EDU002831CHH01,Krishna Public School,Education Fees,IND-CHH-Raipur
EDU002832CHH01,Krishna Public School International,Education Fees,IND-CHH-Raipur
EDU002833CHH01,"Krishna Public School,",Education Fees,IND-CHH-Durg
EDU002834CHH01,"Krishna Public School, Sarona",Education Fees,IND-CHH-Raipur
EDU002835CHH01,"Krishna Public School,Bilaspur",Education Fees,IND-CHH-Bilaspur
EDU002836CHH01,Lcit Public School,Education Fees,IND-CHH-Bilaspur
EDU002837CHH01,Lions Dav Public School,Education Fees,IND-CHH-Janjgir-champa
EDU002838CHH01,Little Flower Higher Secondary School,Education Fees,IND-CHH-Raipur
EDU002839CHH01,Little Rose English Mediumschool,Education Fees,IND-CHH-Jashpur
EDU002840CHH01,Loyola Higher Secondary English Medium School,Education Fees,IND-CHH-Jashpur
EDU002841CHH01,Loyola School,Education Fees,IND-CHH-Bilaspur
EDU002842CHH01,M. S. Public School,Education Fees,IND-CHH-Koriya
EDU002843CHH01,M.G.M. Higher Secondary School,Education Fees,IND-CHH-Raipur
EDU002844CHH01,M.G.M. Sr Sec School,Education Fees,IND-CHH-Durg
EDU002845CHH01,M.S.B. Educational Institute,Education Fees,IND-CHH-Raipur
EDU002846CHH01,Ma Sarada Public School,Education Fees,IND-CHH-Durg
EDU002847CHH01,Mahanadi Academy,Education Fees,IND-CHH-Dhamtari
EDU002848CHH01,Maharishi Vidya Mandir,Education Fees,IND-CHH-Bilaspur
EDU002849CHH01,Maharishi Vidya Mandir,Education Fees,IND-CHH-Bastar
EDU002850CHH01,Maharishi Vidya Mandir,Education Fees,IND-CHH-Raigarh
EDU002851CHH01,Maharishi Vidya Mandir,Education Fees,IND-CHH-Raipur
EDU002852CHH01,Maharishi Vidya Mandir,Education Fees,IND-CHH-Surguja
EDU002853CHH01,Maitri Vidya Niketan,Education Fees,IND-CHH-Durg
EDU002854CHH01,Mansarowar Vidyalaya,Education Fees,IND-CHH-Durg
EDU002855CHH01,Mar Baselious Vidya Bhawan,Education Fees,IND-CHH-Durg
EDU002856CHH01,Mayoor School,Education Fees,IND-CHH-Raipur
EDU002857CHH01,Menndnite Eng Sr Sec School,Education Fees,IND-CHH-Dhamtari
EDU002858CHH01,Milestone Academy,Education Fees,IND-CHH-Durg
EDU002859CHH01,Milestone Public School,Education Fees,IND-CHH-Rajnandgaon
EDU002860CHH01,Mintu International Public School,Education Fees,IND-CHH-Dhamtari
EDU002861CHH01,Modern Convent School,Education Fees,IND-CHH-Surguja
EDU002862CHH01,Modern Educational Academy,Education Fees,IND-CHH-Bilaspur
EDU002863CHH01,Mona Modern English Medium School,Education Fees,IND-CHH-Raigarh
EDU002864CHH01,Monnet D.A.V. Public School,Education Fees,IND-CHH-Jashpur
EDU002865CHH01,Monnet Dav Public School,Education Fees,IND-CHH-Raipur
EDU002866CHH01,Montfort School,Education Fees,IND-CHH-Surguja
EDU002867CHH01,Mother'S Pride Higher Secondary School,Education Fees,IND-CHH-Durg
EDU002868CHH01,N H Goel World School,Education Fees,IND-CHH-Raipur
EDU002869CHH01,Nalanda English Medium Higher Secondary School,Education Fees,IND-CHH-Durg
EDU002870CHH01,National Convent English Medium Higher Secondary School,Education Fees,IND-CHH-Durg
EDU002871CHH01,Neeraj Bajpayee International School,Education Fees,IND-CHH-Durg
EDU002872CHH01,Neeraj Public School,Education Fees,IND-CHH-Durg
EDU002873CHH01,Neeraj Vidya Mandir,Education Fees,IND-CHH-Rajnandgaon
EDU002874CHH01,New Delhi Public School,Education Fees,IND-CHH-Surguja
EDU002875CHH01,New Era Progressive School,Education Fees,IND-CHH-Korba
EDU002876CHH01,Nirmal Higher Secondary School,Education Fees,IND-CHH-Bastar
EDU002877CHH01,Nirmal Niketan School,Education Fees,IND-CHH-Bijapur
EDU002878CHH01,Nirmala English Medium Sr Sec School,Education Fees,IND-CHH-Durg
EDU002879CHH01,Nirmala Higher Secondary (Cbse)School,Education Fees,IND-CHH-Korba
EDU002880CHH01,O P Jindal School,Education Fees,IND-CHH-Raigarh
EDU002881CHH01,O.P. Jindal School Patrapali,Education Fees,IND-CHH-Raigarh
EDU002882CHH01,O.P.Jindal School Nspl,Education Fees,IND-CHH-Raigarh
EDU002883CHH01,Oriental Public School,Education Fees,IND-CHH-Surguja
EDU002884CHH01,"Podar International School,",Education Fees,IND-CHH-Raipur
EDU002885CHH01,Prakash Vidyalaya,Education Fees,IND-CHH-Bijapur
EDU002886CHH01,Prakash Vidyalaya,Education Fees,IND-CHH-Bijapur
EDU002887CHH01,Pranvananda Academy,Education Fees,IND-CHH-Raipur
EDU002888CHH01,Pratibha Public School,Education Fees,IND-CHH-Mahasamund
EDU002889CHH01,Pratibha Public School,Education Fees,IND-CHH-Mahasamund
EDU002890CHH01,Pratibhasthali Gyanodaya Vidyapeeth,Education Fees,IND-CHH-Rajnandgaon
EDU002891CHH01,Prism Public School,Education Fees,IND-CHH-Durg
EDU002892CHH01,Radiant Public School,Education Fees,IND-CHH-Dhamtari
EDU002893CHH01,Rajkumar College,Education Fees,IND-CHH-Raipur
EDU002894CHH01,Rise & Shine Convent School,Education Fees,IND-CHH-Durg
EDU002895CHH01,Royal Kids' Convent,Education Fees,IND-CHH-Durg
EDU002896CHH01,Rungta International School,Education Fees,IND-CHH-Raipur
EDU002897CHH01,Rungta Public School,Education Fees,IND-CHH-Durg
EDU002898CHH01,Ryan International School,Education Fees,IND-CHH-Raipur
EDU002899CHH01,S E C Rly Mixed Hr Sec School,Education Fees,IND-CHH-Bilaspur
EDU002900CHH01,Sachdeva International School,Education Fees,IND-CHH-Raipur
EDU002901CHH01,Sacred Heart High School,Education Fees,IND-CHH-Raipur
EDU002902CHH01,Sadhu Ram Vidya Mandir,Education Fees,IND-CHH-Surguja
EDU002903CHH01,Sadhu Ram Vidya Mandir Raigarh,Education Fees,IND-CHH-Raigarh
EDU002904CHH01,Sainik School Ambikapur,Education Fees,IND-CHH-Surguja
EDU002905CHH01,Saint Harkewal Vidyapeeth High Sch,Education Fees,IND-CHH-Surguja
